network_name,seed_method,threshold,seed_size,budget_total,smart_methodno_block_0,no_block_1,no_block_2,no_block_3,mcich_0,mcich_1,mcich_2,mcich_3,random_0,random_1,random_2,random_3,degree_0,degree_1,degree_2,degree_3
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1595.0,MCICH_ILP,2959,0,0,15812,18751,7,8,5,3175,1437,1463,12696,5665,1,4,13101
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1689.0,MCICH_ILP,2959,0,0,15812,18751,7,8,5,3204,1516,1536,12515,5837,1,4,12929
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1783.0,MCICH_ILP,2959,0,0,15812,18751,7,8,5,3221,1594,1617,12339,6063,1,4,12703
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1877.0,MCICH_ILP,2959,0,0,15812,18751,7,8,5,3243,1647,1684,12197,6260,1,4,12506
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1970.0,MCICH_ILP,2959,0,0,15812,18751,7,8,5,3268,1734,1754,12015,6437,1,16,12317
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,2064.0,MCICH_ILP,2959,0,0,15812,18751,7,8,5,3304,1789,1816,11862,6644,1,16,12110
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,2158.0,MCICH_ILP,2959,0,0,15812,18751,7,8,5,3346,1851,1881,11693,6865,1,16,11889
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,2252.0,MCICH_ILP,2959,0,0,15812,18751,7,8,5,3381,1920,1948,11522,7047,1,47,11676
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,9.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,18.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,93.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,187.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,281.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,375.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,469.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,563.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,656.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,750.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,844.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,938.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1032.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1126.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1220.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1313.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1407.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1501.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1595.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1689.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1783.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1877.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1970.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,2064.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,2158.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,2252.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,9.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,18.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,93.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,187.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,281.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,375.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,469.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,563.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,656.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,750.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,844.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,938.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1032.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1126.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1220.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1313.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1407.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1501.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1595.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1689.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1783.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1877.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1970.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,2064.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,2158.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,2252.0,MCICH_ILP,18751,9,5,6,18751,9,5,6,18751,9,5,6,18751,9,5,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,9.0,MCICH_ILP,2959,0,0,15812,2965,0,12,15794,2959,12,8,15792,2974,0,1,15796
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,18.0,MCICH_ILP,2959,0,0,15812,2977,15781,0,13,2959,19,21,15772,2990,0,1,15780
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,93.0,MCICH_ILP,2959,0,0,15812,18751,7,4,9,2959,105,103,15604,3106,0,1,15664
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,187.0,MCICH_ILP,2959,0,0,15812,18751,7,4,9,2962,205,205,15399,3236,0,2,15533
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,281.0,MCICH_ILP,2959,0,0,15812,18751,7,4,9,2967,299,296,15209,3376,8,7,15380
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,375.0,MCICH_ILP,2959,0,0,15812,18751,7,4,9,2970,389,407,15005,3531,8,4,15228
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,469.0,MCICH_ILP,2959,0,0,15812,18751,7,4,9,2971,488,503,14809,3673,8,2,15088
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,563.0,MCICH_ILP,2959,0,0,15812,18751,7,4,9,2980,570,589,14632,3830,8,3,14930
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,656.0,MCICH_ILP,2959,0,0,15812,18751,7,4,9,2993,667,669,14442,3981,8,3,14779
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,750.0,MCICH_ILP,2959,0,0,15812,18751,7,4,9,3013,717,776,14265,4120,8,3,14640
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,844.0,MCICH_ILP,2959,0,0,15812,18751,7,4,9,3027,813,850,14081,4261,8,3,14499
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,938.0,MCICH_ILP,2959,0,0,15812,18751,7,4,9,3046,866,940,13919,4403,11,4,14353
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1032.0,MCICH_ILP,2959,0,0,15812,18751,7,4,9,3055,965,1020,13731,4535,11,5,14220
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1126.0,MCICH_ILP,2959,0,0,15812,18751,7,4,9,3071,1044,1094,13562,4724,11,4,14032
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1220.0,MCICH_ILP,2959,0,0,15812,18751,7,4,9,3091,1134,1182,13364,4892,12,6,13861
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1313.0,MCICH_ILP,2959,0,0,15812,18751,7,4,9,3115,1166,1268,13222,5047,12,5,13707
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1407.0,MCICH_ILP,2959,0,0,15812,18751,7,4,9,3140,1257,1329,13045,5283,14,4,13470
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1501.0,MCICH_ILP,2959,0,0,15812,18751,7,4,9,3164,1350,1385,12872,5430,12,6,13323
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1595.0,MCICH_ILP,2959,0,0,15812,18751,7,4,9,3188,1415,1461,12707,5645,12,5,13109
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1689.0,MCICH_ILP,2959,0,0,15812,18751,7,4,9,3229,1494,1530,12518,5818,13,5,12935
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1783.0,MCICH_ILP,2959,0,0,15812,18751,7,4,9,3244,1585,1599,12343,6008,13,54,12696
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1877.0,MCICH_ILP,2959,0,0,15812,18751,7,4,9,3256,1677,1682,12156,6204,13,51,12503
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1970.0,MCICH_ILP,2959,0,0,15812,18751,7,4,9,3290,1753,1754,11974,6393,13,53,12312
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,2064.0,MCICH_ILP,2959,0,0,15812,18751,7,4,9,3318,1812,1836,11805,6600,42,47,12082
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,2158.0,MCICH_ILP,2959,0,0,15812,18751,7,4,9,3357,1874,1897,11643,6801,13,70,11887
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,2252.0,MCICH_ILP,2959,0,0,15812,18751,7,4,9,3379,1927,1963,11502,7046,13,41,11671
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,9.0,MCICH_ILP,4899,0,13858,14,18751,4,6,10,4905,0,13852,14,4925,0,13832,14
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,18.0,MCICH_ILP,4899,0,13858,14,18751,4,6,10,4910,0,13847,14,4949,0,13808,14
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,93.0,MCICH_ILP,4899,0,13858,14,18751,4,6,10,4978,0,13779,14,5081,0,13676,14
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,187.0,MCICH_ILP,4899,0,13858,14,18751,4,6,10,5075,0,13682,14,18751,4,6,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,281.0,MCICH_ILP,4899,0,13858,14,18751,4,6,10,5172,0,13585,14,18751,4,6,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,375.0,MCICH_ILP,4899,0,13858,14,18751,4,6,10,5254,0,13503,14,18751,4,6,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,469.0,MCICH_ILP,4899,0,13858,14,18751,4,6,10,5343,0,13414,14,18751,4,6,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,563.0,MCICH_ILP,4899,0,13858,14,18751,4,6,10,5456,0,13301,14,18751,4,6,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,656.0,MCICH_ILP,4899,0,13858,14,18751,4,6,10,5555,0,13202,14,18751,4,6,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,750.0,MCICH_ILP,4899,0,13858,14,18751,4,6,10,5648,0,13109,14,18751,4,6,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,844.0,MCICH_ILP,4899,0,13858,14,18751,4,6,10,5741,0,13016,14,18751,4,6,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,938.0,MCICH_ILP,4899,0,13858,14,18751,4,6,10,5846,0,12911,14,18751,4,6,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1032.0,MCICH_ILP,4899,0,13858,14,18751,4,6,10,5974,0,12783,14,18751,4,6,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1126.0,MCICH_ILP,4899,0,13858,14,18751,4,6,10,6076,0,12681,14,18751,4,6,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1220.0,MCICH_ILP,4899,0,13858,14,18751,4,6,10,6177,0,12580,14,18751,4,6,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1313.0,MCICH_ILP,4899,0,13858,14,18751,4,6,10,6261,0,12496,14,18751,4,6,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1407.0,MCICH_ILP,4899,0,13858,14,18751,4,6,10,6348,0,12409,14,18751,4,6,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1501.0,MCICH_ILP,4899,0,13858,14,18751,4,6,10,6433,0,12324,14,18751,4,6,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1595.0,MCICH_ILP,4899,0,13858,14,18751,4,6,10,6538,0,12219,14,18751,4,6,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1689.0,MCICH_ILP,4899,0,13858,14,18751,4,6,10,6637,0,12120,14,18751,4,6,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1783.0,MCICH_ILP,4899,0,13858,14,18751,4,6,10,6761,0,11996,14,18751,4,6,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1877.0,MCICH_ILP,4899,0,13858,14,18751,4,6,10,6849,0,11908,14,18751,4,6,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1970.0,MCICH_ILP,4899,0,13858,14,18751,4,6,10,6922,0,11835,14,18751,4,6,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,2064.0,MCICH_ILP,4899,0,13858,14,18751,4,6,10,7029,0,11728,14,18751,4,6,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,2158.0,MCICH_ILP,4899,0,13858,14,18751,4,6,10,7115,0,11642,14,18751,4,6,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,2252.0,MCICH_ILP,4899,0,13858,14,18751,4,6,10,7215,0,11542,14,18751,4,6,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,9.0,MCICH_ILP,6543,12211,0,17,18751,3,7,10,6549,12205,0,17,18751,3,7,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,18.0,MCICH_ILP,6543,12211,0,17,18751,3,7,10,6554,12200,0,17,18751,3,7,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,93.0,MCICH_ILP,6543,12211,0,17,18751,3,7,10,6716,12038,0,17,18751,3,7,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,187.0,MCICH_ILP,6543,12211,0,17,18751,3,7,10,6813,11941,0,17,18751,3,7,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,281.0,MCICH_ILP,6543,12211,0,17,18751,3,7,10,6888,11866,0,17,18751,3,7,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,375.0,MCICH_ILP,6543,12211,0,17,18751,3,7,10,6971,11783,0,17,18751,3,7,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,469.0,MCICH_ILP,6543,12211,0,17,18751,3,7,10,7076,11678,0,17,18751,3,7,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,563.0,MCICH_ILP,6543,12211,0,17,18751,3,7,10,7147,11607,0,17,18751,3,7,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,656.0,MCICH_ILP,6543,12211,0,17,18751,3,7,10,7214,11540,0,17,18751,3,7,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,750.0,MCICH_ILP,6543,12211,0,17,18751,3,7,10,7288,11466,0,17,18751,3,7,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,844.0,MCICH_ILP,6543,12211,0,17,18751,3,7,10,7384,11370,0,17,18751,3,7,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,938.0,MCICH_ILP,6543,12211,0,17,18751,3,7,10,7466,11288,0,17,18751,3,7,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1032.0,MCICH_ILP,6543,12211,0,17,18751,3,7,10,7577,11177,0,17,18751,3,7,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1126.0,MCICH_ILP,6543,12211,0,17,18751,3,7,10,7672,11082,0,17,18751,3,7,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1220.0,MCICH_ILP,6543,12211,0,17,18751,3,7,10,7754,11000,0,17,18751,3,7,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1313.0,MCICH_ILP,6543,12211,0,17,18751,3,7,10,7852,10902,0,17,18751,3,7,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1407.0,MCICH_ILP,6543,12211,0,17,18751,3,7,10,7925,10829,0,17,18751,3,7,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1501.0,MCICH_ILP,6543,12211,0,17,18751,3,7,10,8007,10747,0,17,18751,3,7,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1595.0,MCICH_ILP,6543,12211,0,17,18751,3,7,10,8080,10674,0,17,18751,3,7,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1689.0,MCICH_ILP,6543,12211,0,17,18751,3,7,10,18750,4,7,10,18751,3,7,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1783.0,MCICH_ILP,6543,12211,0,17,18751,3,7,10,18750,4,7,10,18751,3,7,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1877.0,MCICH_ILP,6543,12211,0,17,18751,3,7,10,18750,4,7,10,18751,3,7,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1970.0,MCICH_ILP,6543,12211,0,17,18751,3,7,10,18750,4,7,10,18751,3,7,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,2064.0,MCICH_ILP,6543,12211,0,17,18751,3,7,10,18750,4,7,10,18751,3,7,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,2158.0,MCICH_ILP,6543,12211,0,17,18751,3,7,10,18750,4,7,10,18751,3,7,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,2252.0,MCICH_ILP,6543,12211,0,17,18751,3,7,10,18750,4,7,10,18751,3,7,10
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,9.0,MCICH_ILP,2959,0,0,15812,2976,1,0,15794,2959,6,11,15795,2974,0,1,15796
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,18.0,MCICH_ILP,2959,0,0,15812,2976,1,0,15794,2959,15,18,15779,2990,0,1,15780
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,93.0,MCICH_ILP,2959,0,0,15812,18751,6,6,8,2963,91,104,15613,3105,1,3,15662
